Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Player_href,Weight,College,Height
2017-18,29,GSW,NBA,PG,51,51,1631,9.4,19.1,0.495,4.7,11.1,0.423,4.8,8,0.595,6.1,6.7,0.921,0.8,5,5.8,6.8,1.8,0.2,3.4,2.5,29.7,Stephen Curry,/players/c/curryst01.html,185,Davidson,74
2018-19,30,GSW,NBA,PG,69,69,2331,9.8,20.7,0.472,5.5,12.5,0.437,4.3,8.2,0.525,4.1,4.4,0.916,0.7,5,5.7,5.6,1.4,0.4,3,2.6,29.1,Stephen Curry,/players/c/curryst01.html,185,Davidson,74
2019-20,31,GSW,NBA,PG,5,5,139,8.5,21.2,0.402,3.1,12.7,0.245,5.4,8.5,0.636,6.7,6.7,1,1,5.7,6.7,8.5,1.3,0.5,4.1,2.8,26.9,Stephen Curry,/players/c/curryst01.html,185,Davidson,74
2020-21,32,GSW,NBA,PG,63,63,2152,11,22.8,0.482,5.6,13.4,0.421,5.4,9.4,0.569,6.1,6.6,0.916,0.5,5.3,5.8,6.1,1.3,0.1,3.6,2,33.7,Stephen Curry,/players/c/curryst01.html,185,Davidson,74
2016-17,25,MEM,NBA,SG,67,3,1183,5.6,15.1,0.374,4.2,10.8,0.389,1.4,4.3,0.336,1.3,1.6,0.796,0.7,2.4,3,1.4,0.6,0.1,1.4,2.7,16.8,Troy Daniels,/players/d/danietr01.html,200,VCU,76
2017-18,26,PHO,NBA,SG,79,15,1622,5.1,12.8,0.403,4.1,10.2,0.4,1.1,2.6,0.419,1.2,1.4,0.875,0.3,2.6,2.8,1.1,0.6,0.1,1.2,3,15.6,Troy Daniels,/players/d/danietr01.html,200,VCU,76
2018-19,27,PHO,NBA,SG,51,1,760,5.4,13,0.411,3.5,9.2,0.381,1.8,3.8,0.481,0.9,1.1,0.783,0.6,2.8,3.5,1.2,1.2,0.2,1.3,3.7,15.1,Troy Daniels,/players/d/danietr01.html,200,VCU,76
2019-20,28,TOT,NBA,SG,47,0,532,4.9,12.6,0.387,3.1,8.9,0.348,1.8,3.7,0.481,0.7,1.1,0.625,0.8,2.7,3.5,1.2,0.7,0.2,0.8,2.5,13.5,Troy Daniels,/players/d/danietr01.html,200,VCU,76
2020-21,22,CHO,NBA,SG,7,0,26,2.8,9.7,0.286,2.8,9.7,0.286,0,0,0,4.2,4.2,1,1.4,0,1.4,1.4,0,1.4,1.4,1.4,12.5,Nate Darling,/players/d/darlina01.html,200,University of Delaware,78
2016-17,23,NOP,NBA,C,75,75,2708,10.2,20.3,0.505,0.5,1.8,0.299,9.7,18.5,0.524,6.9,8.6,0.802,2.3,9.5,11.8,2.1,1.2,2.2,2.4,2.2,27.9,Anthony Davis,/players/d/davisan02.html,253,Kentucky,82
2017-18,24,NOP,NBA,PF,75,75,2727,10.3,19.3,0.534,0.7,2.1,0.34,9.6,17.2,0.558,6.5,7.9,0.828,2.5,8.5,11,2.3,1.5,2.5,2.1,2.1,27.9,Anthony Davis,/players/d/davisan02.html,253,Kentucky,82
2018-19,25,NOP,NBA,C,56,56,1850,10.3,20,0.517,0.9,2.8,0.331,9.4,17.1,0.547,6.7,8.4,0.794,3.4,9.7,13.1,4.2,1.7,2.6,2.2,2.6,28.3,Anthony Davis,/players/d/davisan02.html,253,Kentucky,82
2019-20,26,LAL,NBA,PF,62,62,2131,9.3,18.5,0.503,1.2,3.7,0.33,8.1,14.8,0.546,7.5,8.9,0.846,2.4,7.3,9.7,3.4,1.5,2.4,2.6,2.6,27.3,Anthony Davis,/players/d/davisan02.html,253,Kentucky,82
2020-21,27,LAL,NBA,PF,36,36,1162,9.3,19,0.491,0.8,3.1,0.26,8.5,15.9,0.536,4.9,6.6,0.738,1.9,6.9,8.9,3.4,1.4,1.8,2.3,1.9,24.4,Anthony Davis,/players/d/davisan02.html,253,Kentucky,82
2016-17,20,MEM,NBA,C,36,0,238,3.6,7.1,0.511,0,0,0,3.6,7.1,0.511,1.5,2.7,0.556,3,6.1,9.1,0.3,0.5,2.6,1.2,6.1,8.8,Deyonta Davis,/players/d/davisde01.html,237,Michigan State,83
2017-18,21,MEM,NBA,C,62,6,943,6.1,10.1,0.608,0,0,0,6.1,10.1,0.608,1.5,2.2,0.667,2.9,6.7,9.5,1.5,0.6,1.5,1.2,4.8,13.7,Deyonta Davis,/players/d/davisde01.html,237,Michigan State,83
2018-19,22,ATL,NBA,C,9,0,118,4.6,6.7,0.682,0,0.3,0,4.6,6.4,0.714,1.8,3.1,0.6,3.1,7.9,11,1.5,0.9,1.5,0.9,3.7,11,Deyonta Davis,/players/d/davisde01.html,237,Michigan State,83
2016-17,27,POR,NBA,PF,46,12,789,3.4,6.5,0.528,0,0,0,3.4,6.5,0.528,2.3,3.7,0.617,4.4,6.8,11.1,1.2,0.7,1,1.7,6.3,9.1,Ed Davis,/players/d/davised01.html,218,UNC,81
2017-18,28,POR,NBA,C,78,0,1471,4.2,7.1,0.582,0,0,0,4.2,7.1,0.584,1.8,2.7,0.667,4.5,9.6,14.1,1,0.8,1.3,1.6,4.6,10.1,Ed Davis,/players/d/davised01.html,218,UNC,81
2018-19,29,BRK,NBA,C,81,1,1446,4.6,7.5,0.616,0,0,0,4.6,7.5,0.62,2.5,4,0.617,5.4,11.9,17.3,1.5,0.9,0.8,1.6,5.6,11.8,Ed Davis,/players/d/davised01.html,218,UNC,81
2019-20,30,UTA,NBA,C,28,1,303,2.6,5.5,0.478,0,0,0,2.6,5.5,0.478,0.8,1.7,0.5,4.2,8.3,12.5,1.4,1.3,1.1,1.5,7.2,6.1,Ed Davis,/players/d/davised01.html,218,UNC,81
2020-21,31,MIN,NBA,C,23,7,299,2.3,5.3,0.432,0,0,0,2.3,5.3,0.432,1.2,1.4,0.833,5.5,8.3,13.8,2.5,1.6,1.6,0.8,6.7,5.8,Ed Davis,/players/d/davised01.html,218,UNC,81
2019-20,22,TOR,NBA,SG,72,4,1209,5.9,13,0.456,2.8,7.2,0.388,3.1,5.8,0.541,1.5,1.8,0.864,1.5,5.6,7.1,3.4,1.2,0.4,2.3,3.7,16.2,Terence Davis,/players/d/daviste02.html,201,Ole Miss,76
2020-21,23,TOT,NBA,SG,61,4,1074,6.5,15.3,0.428,3.3,8.9,0.367,3.3,6.3,0.513,1.5,1.8,0.818,0.7,4.5,5.2,2.8,1.5,0.5,2.1,3.3,17.9,Terence Davis,/players/d/daviste02.html,201,Ole Miss,76
2018-19,21,OKC,NBA,C,1,0,1,0,36,0,0,0,0,0,36,0,0,0,0,36,0,36,0,0,0,0,0,0,Tyler Davis,/players/d/davisty01.html,266,Texas A&M,82
2016-17,27,TOR,NBA,SG,74,74,2620,9.9,21.2,0.467,0.5,1.7,0.266,9.5,19.5,0.484,7.5,8.9,0.842,1,4.3,5.3,4,1.1,0.2,2.5,1.8,27.8,DeMar DeRozan,/players/d/derozde01.html,220,USC,78
2017-18,28,TOR,NBA,SG,80,80,2711,8.6,18.8,0.456,1.2,3.8,0.31,7.4,15,0.494,6.1,7.4,0.825,0.8,3.4,4.2,5.5,1.1,0.3,2.3,2,24.4,DeMar DeRozan,/players/d/derozde01.html,220,USC,78
2018-19,29,SAS,NBA,SG,77,77,2688,8.5,17.6,0.481,0.1,0.6,0.156,8.4,17,0.492,4.9,5.9,0.83,0.7,5.5,6.2,6.4,1.2,0.5,2.7,2.4,21.9,DeMar DeRozan,/players/d/derozde01.html,220,USC,78
2019-20,30,SAS,NBA,SF,68,68,2316,8.7,16.3,0.531,0.1,0.5,0.257,8.5,15.8,0.54,5.9,7,0.845,0.7,5.1,5.8,5.9,1.1,0.3,2.5,2.8,23.4,DeMar DeRozan,/players/d/derozde01.html,220,USC,78
2020-21,31,SAS,NBA,PF,61,61,2056,8,16.1,0.495,0.3,1.3,0.257,7.6,14.8,0.515,6.8,7.7,0.88,0.7,3.8,4.5,7.4,1,0.3,2.1,2.2,23,DeMar DeRozan,/players/d/derozde01.html,220,USC,78
2020-21,25,OKC,NBA,PF,10,0,212,5.4,11.4,0.478,0.3,2.5,0.133,5.1,8.8,0.577,3.1,3.7,0.818,2.7,4.1,6.8,4.1,1.4,0,1,1.5,14.3,Gabriel Deck,/players/d/deckga01.html,232,None,80
2016-17,27,SAS,NBA,C,76,37,1330,4.4,7,0.622,0,0,0,4.4,7,0.622,1.8,2.5,0.699,3.5,9.9,13.4,1.2,1,1.7,1.7,4.9,10.5,Dewayne Dedmon,/players/d/dedmode01.html,245,USC,84
2017-18,28,ATL,NBA,C,62,46,1542,5.8,11.1,0.524,1.2,3.3,0.355,4.7,7.8,0.595,1.6,2,0.779,2.3,9.1,11.4,2.1,0.9,1.2,2,3.8,14.4,Dewayne Dedmon,/players/d/dedmode01.html,245,USC,84
2018-19,29,ATL,NBA,C,64,52,1609,5.8,11.8,0.492,1.9,4.9,0.382,3.9,6.9,0.57,2.1,2.5,0.814,2.3,8.4,10.7,2,1.5,1.6,1.9,4.8,15.5,Dewayne Dedmon,/players/d/dedmode01.html,245,USC,84
2019-20,30,TOT,NBA,C,44,18,774,4.7,11.9,0.4,1,5,0.206,3.7,6.9,0.541,1.4,1.7,0.833,2.8,8.8,11.6,1,1.2,1.9,2.7,6.2,11.9,Dewayne Dedmon,/players/d/dedmode01.html,245,USC,84
2020-21,31,MIA,NBA,C,16,0,210,7.9,11.1,0.708,0.2,0.9,0.2,7.7,10.3,0.75,3.4,4.6,0.741,4.8,9.9,14.7,2.1,1.5,1,2.2,6.2,19.4,Dewayne Dedmon,/players/d/dedmode01.html,245,USC,84
2016-17,22,HOU,NBA,PF,77,2,1419,5.2,10.9,0.473,1.5,4.7,0.321,3.6,6.1,0.591,1,1.7,0.559,2.4,4.8,7.2,1.9,1,0.5,1,2.1,12.8,Sam Dekker,/players/d/dekkesa01.html,230,Wisconsin,81
2017-18,23,LAC,NBA,PF,73,1,883,5.2,10.6,0.494,0.4,2.4,0.167,4.8,8.1,0.593,1.5,2.3,0.661,1.8,5.3,7.1,1.5,1,0.4,1.3,2.9,12.4,Sam Dekker,/players/d/dekkesa01.html,230,Wisconsin,81
2018-19,24,TOT,NBA,PF,47,5,788,5.5,11.7,0.469,0.9,2.8,0.306,4.6,8.9,0.521,1.3,2.1,0.609,2.4,4.3,6.8,2.1,1.7,0.3,1.1,2.1,13.1,Sam Dekker,/players/d/dekkesa01.html,230,Wisconsin,81
2016-17,27,ATL,NBA,PG,73,2,1248,4.2,11.2,0.374,0.7,3.2,0.236,3.4,8,0.428,2.2,2.7,0.806,0.3,3.3,3.5,5.6,1.1,0,2.7,3.2,11.3,Malcolm Delaney,/players/d/delanma01.html,190,Virginia Tech,75
2017-18,28,ATL,NBA,PG,54,3,1014,3.9,10.1,0.382,1.6,4.4,0.371,2.2,5.7,0.391,2.6,3.3,0.804,0.3,3.2,3.6,5.8,1.2,0.2,2.3,2.9,12,Malcolm Delaney,/players/d/delanma01.html,190,Virginia Tech,75
2018-19,24,LAC,NBA,C,2,0,15,2.4,12,0.2,0,0,0,2.4,12,0.2,2.4,4.8,0.5,4.8,4.8,9.6,0,2.4,0,0,4.8,7.2,Ángel Delgado,/players/d/delgaan01.html,245,Seton Hall,82
2016-17,26,MIL,NBA,PG,76,54,1986,3.8,9.7,0.39,1.4,3.9,0.367,2.3,5.8,0.404,1.5,1.7,0.854,0.4,2.2,2.7,6.5,1,0,2.4,2.8,10.5,Matthew Dellavedova,/players/d/dellama01.html,200,Saint Mary's,75
2017-18,27,MIL,NBA,PG,38,3,712,2.8,7.7,0.362,1.5,3.9,0.372,1.3,3.7,0.351,1.3,1.4,0.926,0.7,2.5,3.2,7.3,0.7,0,2.5,3.4,8.3,Matthew Dellavedova,/players/d/dellama01.html,200,Saint Mary's,75
2018-19,28,TOT,NBA,PG,48,0,812,4.3,10.7,0.405,2,5.8,0.338,2.4,5,0.482,1.9,2.3,0.808,0.3,3.1,3.4,8,0.6,0.1,3,3.3,12.5,Matthew Dellavedova,/players/d/dellama01.html,200,Saint Mary's,75
2019-20,29,CLE,NBA,PG,57,4,821,2.7,7.7,0.354,0.9,4,0.231,1.8,3.7,0.488,1.4,1.6,0.865,0.8,2.5,3.3,7.9,0.9,0.1,2.6,3.4,7.8,Matthew Dellavedova,/players/d/dellama01.html,200,Saint Mary's,75
2020-21,30,CLE,NBA,PG,13,1,224,2.3,9,0.25,0.6,4,0.16,1.6,5,0.323,0.6,0.6,1,1,2.9,3.9,9.3,0.6,0.2,1,3.4,5.8,Matthew Dellavedova,/players/d/dellama01.html,200,Saint Mary's,75
2016-17,31,LAL,NBA,SF,56,49,1486,4,10.3,0.387,1.2,4,0.309,2.7,6.3,0.436,1.1,1.5,0.73,1.5,5.6,7.1,1.8,1.2,0.5,1,1.5,10.3,Luol Deng,/players/d/denglu01.html,237,Duke,81
2017-18,32,LAL,NBA,SF,1,1,13,2.8,5.5,0.5,0,0,0,2.8,5.5,0.5,0,0,0,0,0,0,2.8,2.8,0,2.8,0,5.5,Luol Deng,/players/d/denglu01.html,237,Duke,81
2018-19,33,MIN,NBA,SF,22,2,392,5.4,10.8,0.5,1.3,4,0.318,4.1,6.8,0.608,2.3,3.2,0.714,1.8,4.9,6.7,1.7,1.4,0.7,1.3,2.2,14.4,Luol Deng,/players/d/denglu01.html,237,Duke,81
2018-19,22,GSW,NBA,PF,11,0,67,8.6,17.7,0.485,5.4,10.7,0.5,3.2,7,0.462,2.1,2.7,0.8,4.3,2.7,7,0.5,0,0.5,1.6,4.8,24.7,Marcus Derrickson,/players/d/derrima01.html,249,Georgetown,79
2018-19,22,MIL,NBA,SG,27,0,411,4.4,10.9,0.403,1.9,7.3,0.265,2.5,3.6,0.683,0.8,1.1,0.75,1.4,4.3,5.7,2.7,1.1,0.5,1.7,3.3,11.5,Donte DiVincenzo,/players/d/divindo01.html,203,Villanova,76
2019-20,23,MIL,NBA,SG,66,24,1520,5.5,12.1,0.455,2,5.9,0.336,3.5,6.2,0.567,1.5,2,0.733,1.6,6,7.5,3.6,2,0.5,2.1,2.7,14.4,Donte DiVincenzo,/players/d/divindo01.html,203,Villanova,76
2020-21,24,MIL,NBA,SG,66,66,1814,5,12,0.42,2.6,6.9,0.379,2.4,5.1,0.475,1,1.4,0.718,1.6,5.9,7.5,4,1.4,0.3,1.8,2.2,13.7,Donte DiVincenzo,/players/d/divindo01.html,203,Villanova,76
2020-21,24,MIL,NBA,PF,14,1,141,4.1,10.2,0.4,0.3,2,0.125,3.8,8.2,0.469,2.8,3.6,0.786,2,6.6,8.7,2,1.8,1.5,0.8,4.1,11.2,Mamadi Diakite,/players/d/diakima01.html,228,Virginia,81
2016-17,20,NOP,NBA,PF,17,0,199,6.5,13.7,0.474,0,0,0,6.5,13.7,0.474,2.7,3.8,0.714,4.2,9,13.2,0.7,0.7,1.3,1.3,3.1,15.7,Cheick Diallo,/players/d/diallch01.html,219,Kansas,80
2017-18,21,NOP,NBA,PF,52,0,581,6.3,10.9,0.58,0,0,0,6.3,10.9,0.58,3.1,4.1,0.758,2.9,10.2,13.1,1.2,0.7,1.3,1.7,5.1,15.7,Cheick Diallo,/players/d/diallch01.html,219,Kansas,80
2018-19,22,NOP,NBA,PF,64,1,896,6.8,10.9,0.62,0,0.2,0.25,6.7,10.7,0.625,2,2.7,0.746,3,10.3,13.3,1.3,1.2,1.3,2,4.5,15.5,Cheick Diallo,/players/d/diallch01.html,219,Kansas,80
2019-20,23,PHO,NBA,C,47,2,479,6.9,10.7,0.648,0.1,0.2,0.333,6.8,10.4,0.655,2.6,2.9,0.872,2.3,7.6,9.8,1.7,0.8,0.9,2.4,4.1,16.5,Cheick Diallo,/players/d/diallch01.html,219,Kansas,80
2018-19,20,OKC,NBA,SG,51,3,526,5.1,11.3,0.455,0.3,1.6,0.167,4.9,9.7,0.504,2.5,4,0.61,2.6,4,6.6,1.2,1.4,0.7,1.6,5.3,13,Hamidou Diallo,/players/d/diallha01.html,202,Kentucky,77
2019-20,21,OKC,NBA,SF,46,3,896,5.3,11.9,0.446,0.6,2.3,0.281,4.7,9.6,0.485,1.5,2.5,0.603,1.8,4.9,6.7,1.4,1.5,0.4,2,4.1,12.8,Hamidou Diallo,/players/d/diallha01.html,202,Kentucky,77
2020-21,22,TOT,NBA,"SF,SG",52,9,1226,6.6,13.8,0.477,0.8,2.4,0.341,5.8,11.4,0.505,3.8,5.9,0.64,1.7,6.3,8,3,1.2,0.7,2.2,3.9,17.7,Hamidou Diallo,/players/d/diallha01.html,202,Kentucky,77
2016-17,34,UTA,NBA,PF,73,33,1283,4.1,9.2,0.446,0.6,2.3,0.247,3.5,6.9,0.512,0.7,1,0.743,1.3,3.1,4.4,4.8,0.5,0.3,2.4,2.3,9.5,Boris Diaw,/players/d/diawbo01.html,250,None,80
2016-17,27,MIN,NBA,PF,82,82,2653,4.5,9,0.502,0.2,0.6,0.372,4.3,8.4,0.511,1.8,2.3,0.814,2.6,6.2,8.8,2.1,1.2,1.3,1.5,3.4,11.1,Gorgui Dieng,/players/d/dienggo01.html,252,Louisville,82
2017-18,28,MIN,NBA,C,79,0,1333,5,10.5,0.479,0.5,1.6,0.311,4.5,8.8,0.511,2.1,2.8,0.775,2.9,6.9,9.7,1.9,1.2,1.1,1.6,4,12.7,Gorgui Dieng,/players/d/dienggo01.html,252,Louisville,82
2018-19,29,MIN,NBA,C,76,2,1031,6.6,13.2,0.501,0.7,2,0.339,5.9,11.2,0.53,3.1,3.7,0.83,2.8,8,10.9,2.5,1.7,1.4,2,4.7,16.9,Gorgui Dieng,/players/d/dienggo01.html,252,Louisville,82
2019-20,30,TOT,NBA,C,63,17,1096,5.5,12,0.456,1.8,5,0.355,3.7,7,0.528,2.6,3.3,0.772,3,8.6,11.6,2.4,1.7,1.9,2,4.1,15.2,Gorgui Dieng,/players/d/dienggo01.html,252,Louisville,82
2020-21,31,TOT,NBA,C,38,1,552,5.5,10.6,0.521,2,4.6,0.429,3.6,6.1,0.591,3.8,4.4,0.866,2.6,6.5,9.1,3.1,1.7,1,2.1,3.7,16.8,Gorgui Dieng,/players/d/dienggo01.html,252,Louisville,82
2016-17,23,BRK,NBA,PG,59,18,1334,3.6,8.1,0.444,1,2.7,0.376,2.6,5.4,0.478,3.4,4.3,0.792,0.7,3.7,4.4,5,1.2,0.6,1.8,3.2,11.7,Spencer Dinwiddie,/players/d/dinwisp01.html,215,Colorado,77
2017-18,24,BRK,NBA,PG,80,58,2306,5.1,13.1,0.387,2.2,6.8,0.326,2.9,6.3,0.452,3.4,4.2,0.813,0.6,3.4,4,8.2,1.1,0.4,2,2.9,15.7,Spencer Dinwiddie,/players/d/dinwisp01.html,215,Colorado,77
2018-19,25,BRK,NBA,PG,68,4,1914,6.9,15.6,0.442,2.3,7,0.335,4.6,8.6,0.528,5.4,6.7,0.806,0.5,2.6,3.1,5.8,0.8,0.3,2.9,3.5,21.5,Spencer Dinwiddie,/players/d/dinwisp01.html,215,Colorado,77
2019-20,26,BRK,NBA,PG,64,49,1994,7.7,18.4,0.415,2.2,7.2,0.308,5.4,11.2,0.485,6.3,8.1,0.778,0.6,3.4,4,7.8,0.7,0.4,3.1,3.2,23.8,Spencer Dinwiddie,/players/d/dinwisp01.html,215,Colorado,77
2020-21,27,BRK,NBA,SG,3,3,64,3.4,9,0.375,1.1,3.9,0.286,2.3,5.1,0.444,3.4,3.4,1,0,7.3,7.3,5.1,1.1,0.6,2.8,2.3,11.3,Spencer Dinwiddie,/players/d/dinwisp01.html,215,Colorado,77
2018-19,19,DAL,NBA,SG,72,72,2318,7.9,18.4,0.427,2.6,8,0.327,5.2,10.4,0.503,5.4,7.5,0.713,1.3,7.4,8.7,6.7,1.2,0.4,3.8,2.1,23.7,Luka Dončić,/players/d/doncilu01.html,230,None,79
2019-20,20,DAL,NBA,PG,61,61,2047,10.2,22.1,0.463,3,9.5,0.316,7.2,12.6,0.574,7.5,9.9,0.758,1.4,8.7,10.1,9.5,1.1,0.2,4.6,2.7,30.9,Luka Dončić,/players/d/doncilu01.html,230,None,79
2020-21,21,DAL,NBA,PG,66,66,2262,10.3,21.5,0.479,3.1,8.7,0.35,7.2,12.8,0.567,5.5,7.5,0.73,0.9,7.5,8.4,9,1,0.6,4.5,2.4,29.1,Luka Dončić,/players/d/doncilu01.html,230,None,79
2017-18,21,ATL,NBA,SG,56,5,974,5.3,14.1,0.377,2.7,7.4,0.362,2.7,6.8,0.393,1.7,2.3,0.714,0.6,4.2,4.8,2.9,0.6,0.2,1.4,2.3,15,Tyler Dorsey,/players/d/dorsety01.html,183,Oregon,77
2018-19,22,TOT,NBA,SG,48,11,698,5.5,13.6,0.405,2.3,6.8,0.333,3.2,6.8,0.477,2,3.1,0.623,1.4,4.4,5.8,2.9,0.7,0.1,1.4,2.7,15.3,Tyler Dorsey,/players/d/dorsety01.html,183,Oregon,77
2019-20,20,OKC,NBA,SF,36,28,820,3.8,9.6,0.394,1.3,4.4,0.297,2.5,5.1,0.479,1.8,2.3,0.792,1.1,2.5,3.6,1.2,1.4,0.2,1,4.3,10.7,Luguentz Dort,/players/d/dortlu01.html,215,Arizona State,75
2020-21,21,OKC,NBA,SG,52,52,1543,5.8,14.9,0.387,2.6,7.7,0.343,3.1,7.2,0.432,2.8,3.8,0.744,0.9,3.5,4.4,2.1,1,0.4,1.8,3.1,17,Luguentz Dort,/players/d/dortlu01.html,215,Arizona State,75
2017-18,23,NYK,NBA,SG,44,2,474,5.5,12.2,0.447,1.7,5.2,0.324,3.8,7.1,0.538,1.2,1.7,0.696,0.7,5.7,6.4,2.4,0.9,0.2,1.3,2.6,13.8,Damyean Dotson,/players/d/dotsoda01.html,210,Houston,77
2018-19,24,NYK,NBA,SG,73,40,2004,5.2,12.5,0.415,2.3,6.1,0.368,2.9,6.4,0.461,1.3,1.8,0.745,0.6,4.1,4.7,2.4,1,0.2,1.3,2.4,14,Damyean Dotson,/players/d/dotsoda01.html,210,Houston,77
2019-20,25,NYK,NBA,SG,48,0,836,5.2,12.5,0.414,2.5,7,0.362,2.6,5.5,0.48,0.9,1.4,0.667,0.4,3.5,3.9,2.5,1,0.2,0.9,1.9,13.8,Damyean Dotson,/players/d/dotsoda01.html,210,Houston,77
2020-21,26,CLE,NBA,SG,46,7,907,4.7,11.6,0.406,1.8,6.3,0.289,2.9,5.3,0.545,1,1.4,0.667,0.2,3.5,3.7,3.6,0.6,0.2,1.7,1.7,12.2,Damyean Dotson,/players/d/dotsoda01.html,210,Houston,77
2020-21,21,CHI,NBA,PG,11,0,50,7.9,15.1,0.524,0.7,5,0.143,7.2,10.1,0.714,0,0,0,1.4,2.2,3.6,5,2.9,0,0,2.2,16.6,Devon Dotson,/players/d/dotsode01.html,185,Kansas,74
2016-17,30,MEM,NBA,PG,24,0,394,3.9,10.7,0.368,0.6,3.8,0.167,3.3,6.9,0.48,2.2,2.6,0.828,1.2,4.4,5.6,5.1,1.6,0.5,1.9,4.6,10.7,Toney Douglas,/players/d/douglto01.html,195,Florida State,74
2019-20,19,DET,NBA,PF,38,19,754,4.4,11.3,0.39,1.3,4.7,0.286,3.1,6.6,0.464,1.5,2.2,0.674,1,4.7,5.6,0.9,1,0.4,1.7,3.8,11.6,Sekou Doumbouya,/players/d/doumbse01.html,230,None,80
2020-21,20,DET,NBA,PF,56,11,869,4.4,11.7,0.379,1.1,4.8,0.226,3.4,6.9,0.485,1.9,2.7,0.703,1.6,4.3,5.9,1.9,1,0.4,1.8,3.9,11.8,Sekou Doumbouya,/players/d/doumbse01.html,230,None,80
2017-18,24,BRK,NBA,SG,10,0,125,3.7,13.5,0.277,1.2,6.6,0.174,2.6,6.9,0.375,1.2,2.3,0.5,0.9,4.3,5.2,2.9,1.7,0.6,0.6,3.7,9.8,Milton Doyle,/players/d/doylemi01.html,185,Loyola Chicago,76
2017-18,21,OKC,NBA,PG,2,0,3,12,24,0.5,0,0,0,12,24,0.5,0,0,0,0,12,12,0,0,0,12,12,24,PJ Dozier,/players/d/doziepj01.html,205,South Carolina,78
2018-19,22,BOS,NBA,SG,6,0,51,5.6,14.8,0.381,1.4,5.6,0.25,4.2,9.2,0.462,0.7,1.4,0.5,4.2,7.8,12,3.5,1.4,0,0,1.4,13.4,PJ Dozier,/players/d/doziepj01.html,205,South Carolina,78
2019-20,23,DEN,NBA,SG,29,0,412,5.7,13.7,0.414,1.5,4.3,0.347,4.2,9.4,0.444,1.8,2.5,0.724,0.9,3.9,4.8,5.5,1.2,0.5,2.4,3.9,14.7,PJ Dozier,/players/d/doziepj01.html,205,South Carolina,78
2020-21,24,DEN,NBA,SG,50,6,1088,4.9,11.7,0.417,1.6,4.9,0.315,3.3,6.8,0.49,1.4,2.2,0.636,1.2,4.9,6,3,1,0.7,1.5,2.8,12.7,PJ Dozier,/players/d/doziepj01.html,205,South Carolina,78
2016-17,30,MIA,NBA,PG,73,73,2459,7.8,16.5,0.475,1.7,4.2,0.405,6.1,12.2,0.499,4.4,5.5,0.79,0.9,3.2,4.1,6.2,1.3,0.2,3.1,2.9,21.7,Goran Dragić,/players/d/dragigo01.html,190,None,75
2017-18,31,MIA,NBA,PG,75,75,2378,7.3,16.3,0.45,1.7,4.5,0.37,5.6,11.7,0.481,3.3,4.1,0.801,0.8,3.8,4.6,5.4,1,0.2,2.5,2.7,19.6,Goran Dragić,/players/d/dragigo01.html,190,None,75
2018-19,32,MIA,NBA,PG,36,22,991,6.5,15.7,0.413,2.1,6,0.348,4.4,9.8,0.454,2.9,3.7,0.782,0.7,3.3,4,6.3,1.1,0.2,2.6,2.9,17.9,Goran Dragić,/players/d/dragigo01.html,190,None,75
2019-20,33,MIA,NBA,PG,59,3,1663,6.9,15.7,0.441,2.7,7.3,0.367,4.2,8.4,0.505,4.1,5.3,0.776,0.6,3.4,4,6.5,0.9,0.2,3.1,2.7,20.6,Goran Dragić,/players/d/dragigo01.html,190,None,75
2020-21,34,MIA,NBA,PG,50,11,1337,6.5,14.9,0.432,2.5,6.6,0.373,4,8.4,0.479,2.7,3.3,0.828,0.7,3.9,4.6,5.9,0.9,0.2,3.2,3,18.1,Goran Dragić,/players/d/dragigo01.html,190,None,75
2017-18,27,TOT,NBA,PG,10,0,70,3.6,12.3,0.292,1.5,4.6,0.333,2.1,7.7,0.267,0,0,0,1.5,0,1.5,5.1,0,0,1.5,3.1,8.7,Larry Drew II,/players/d/drewla02.html,180,UCLA,74
2016-17,23,DET,NBA,C,81,81,2409,7.2,13.6,0.53,0,0.1,0.286,7.2,13.5,0.532,2,5.3,0.386,5.2,11.5,16.7,1.3,1.9,1.3,2.3,3.5,16.5,Andre Drummond,/players/d/drumman01.html,279,UConn,82
2017-18,24,DET,NBA,C,78,78,2625,6.4,12.1,0.529,0,0.2,0,6.4,11.9,0.536,3.3,5.4,0.605,5.5,11.6,17.1,3.3,1.6,1.7,2.7,3.4,16.1,Andre Drummond,/players/d/drumman01.html,279,UConn,82
2018-19,25,DET,NBA,C,79,79,2647,7.6,14.3,0.533,0.1,0.5,0.132,7.6,13.8,0.548,3.3,5.6,0.59,5.8,11,16.8,1.5,1.8,1.9,2.4,3.7,18.6,Andre Drummond,/players/d/drumman01.html,279,UConn,82
2019-20,26,TOT,NBA,C,57,56,1879,8,15,0.533,0.1,0.7,0.143,7.9,14.4,0.551,3.2,5.6,0.575,4.8,11.8,16.6,2.9,2.1,1.8,3.9,3.9,19.4,Andre Drummond,/players/d/drumman01.html,279,UConn,82
